 3438; Bravis CRT141F/ CRT211F/CRT2121UF, Shivaki, Supra CTV-2128U (TV) Huayu  ! Huayu ! (=1641, 2944);0,85;Є
 3439; Bravis LCD1536/ LCD1532/ LCD1936/ LCD1536B/ LCD1932/ LCD2332C  (LCD TV) (=3440) P;1,30;МАЛО
 3440; Bravis RC-A3-01, Horizont, Shivaki RC-01  (LCD TV) (=3439);1,00;Є
 3442; Jinlipu P02L-N, Grol GR-2101 (TV);0,60;Є
 3445; China TV 9012 -090 корп LG 090D (TV)  Huayu  ! Huayu !;0,60;МАЛО
 3452; Bravis LCD1940/ 2640, Mystery MTV-1915WD (=3480) P;1,25;МАЛО
 3454; Bravis LCD3232/ 3262/ 3281, Shivaki LCD-4230S/ LCD2662, Elenberg LTV-2231, Supra STV-LC1995WL (LCD TV);1,95;НЕМАЄ
 3455; Bravis BR-55WH, CTV-2930, Polar RC-45, RC-6EG1-4BC  (TV);0,90;МАЛО
 3468; Bravis LED-EH4720BF/ LED-16E96B/ LED-LH2410BH, Supra LTV-32L40B  (LED TV) P;1,50;Є
 3469; Bravis LED-DB3200BH, LED-DB3230BH Saturn LED32A/LED24A, Honda LED324, Mystery MTV-3226LWI (LED TV);1,30;НЕМАЄ
 3473; TCL 06-520W37-T001X, Saturn LED 291, GoldStar RC200, Supra STV-LC16850WL (LCD) Huayu  ! Huayu ! (=3971);1,85;НЕМАЄ
 3477; Bravis LCC-2632  (LCD TV);0,90;Є
 3478; Bravis ZSJ-5104, Orion, Fusion (LED TV)  Huayu  ! Huayu !;1,60;Є
 3480; Hyundai H-LCD1516  (LCD/LED TV)  Huayu  ! Huayu ! (=3452);1,15;Є
 3482; Bravis 55D2000, LED-42D2050  (LED TV)  Huayu ! Huayu ! (=3496 на 80%);1,95;Є
 3485; Bravis RC01-V59  (LED TV) (=3491);1,35;Є
 3491; Bravis RC01-s512, Supra, Akai (LED TV)  Huayu ! Huayu !;1,15;Є
 3496; Bravis UHD-43G7000, ELED-65Q5000, UHD-40E6000 (=3482) ! Huayu !;1,93;Є
 3497; Bravis RC02-T338 (LED-19E1900-t2), Supra RC02-T338 (STV-LC32LT0060F);2,00;Є
 3498; Bravis LED-24/32/43G5000 Smart+T2 (PN);1,90;Є
 3499; Bravis LED-24/32/43D5000, CRUNHELM/ YDX-107/H-LED49F502BS2S ! Huayu ! (=3496 на 80%);2,00;Є
;035 СОПУТСТВУЮЩИЕ ТОВАРЫ;;
 3501; Разное:  Термоусадочные пакеты пультов 5 шт (Китай);0,65;НЕМАЄ
 3502; Разное:  QD-JMY2005 Qunda Тестер проверки пультов, определения кодов  QD-JMY2005 Qunda;4,10;Є
 3503; Разное:  Рем.набор (кнопки+клей) к пультам в зеленом тюбике Польша;1,25;НЕМАЄ
 3504; Разное:  Рем.набор к пультам (кнопки 60 шт.) Польша;0,65;МАЛО
 3510; Разное:  Цветной КАТАЛОГ ПУЛЬТОВ (1 часть)  252 страницы;1,00;Є
 3511; Разное:  Цветной КАТАЛОГ ПУЛЬТОВ (2 часть)  90 страниц;1,00;Є
 3517; Разное:  Пакеты пультов  8 на 25 (см) 100 шт zip. замок;2,30;Є
 3518; Тюнер DVB-T2  Q-115 Plastik;9,80;Є
 3519; Тюнер DVB-T2  Q-149 Plus  Metal;11,00;Є
;036 KIVI, HISENSE, LIBERTON, SKIYWORTH;;
 30112; KIVI RC37, Haier HTR-A18E  RM-L1313 ! Huayu ! Унив.,;1,75;Є
 30115; SKYWORTH RM-1058E  ! Huayu ! Унив., для SKYWORTH smart TV;1,45;Є
 3042; Hisense RM-L1365 ! Huayu ! Унив., для Hisense smart TV;1,95;Є
 3085; Hisense RM-L1335 plus ! Huayu ! унив.( LCD/LED TV);1,62;Є
 3097; Hisense RM-L1575 ! Huayu ! Унив., для Hisense smart TV;2,60;Є
 3098; SKYWORTH RM-L1592 ! Huayu ! Унив., для SKYWORTH smart TV;1,71;Є
 3601; Kivi RC14  32 HX10S 43 50 55 UX10S (LED TV) Huayu ! Huayu !;1,35;Є
 3603; Kivi 43UK30G/ JVC KT1157-HH  ! HUAYU !;2,20;Є
 3604; Kivi RC37, Haier HTR-A18E =30112;1,45;НЕМАЄ
 3605; Nomi 2300-EP0BNM ! Huayu ! (=3628, 3643);1,10;Є
 3607; SKYWORTH 32E3  YOUTUBE, Supra 32LE7020S(=3098, 3641) PN-B;2,00;Є
 3608; SKYWORTH 55G6  NETFLIX (LED TV)  (=3098, 3607) PNB;1,80;Є
 3613; Liberton 32HE1HD, 32HE1HDTA, 40CC1FHDT;1,40;Є
 3619; Liberton 43AS2UHDTA1.5, DEX LE22-4355 TS2, ERISSON AL52D-B;1,70;Є
 3620; Kivi RC79   40FB50BU ( =3622 );2,50;НЕМАЄ
 3621; Kivi RC80 IR Huayu  ! Huayu ! (=3603, 3629);2,38;Є
 3622; Kivi / Haier  RM-L1535  ! Huayu !;2,20;МАЛО
 3623; Hisense EN2B27 LCD TV (=3085, 3640) B;1,95;Є
 3624; Hisense EN2BB27H  Huayu LCD TV  ! HQ ! (=3085);1,35;НЕМАЄ
 3625; Hisense EN2BQ27H  Huayu LCD TV  ! Huayu ! (=3623, 3085);2,30;НЕМАЄ
 3628; Liberton  43AS1UHDTA /2400-EDROLIBR (=3605 );1,81;Є
 3629; Kivi U7 F7 series, JVC LT-55MU508 (A05F) (без голосового набора) !;2,20;Є
 3630; Hisense ERF2F60H   32B6700HA LCD TV Huayu  ! HQ !;1,65;НЕМАЄ
 3638; SKYWORTH 32E20AI SW-V1 с голосовым упрвлением (=3642 без голоса);8,00;Є
 3639; SKYWORTH 32E6 AI SW-V2 с голосовым упрвлением;8,00;НЕМАЄ
 3640; Hisense RM-L1665 ! Huayu ! унив.( LCD/LED TV);2,00;НЕМАЄ
 3642; SKYWORTH RM-L1659 ! Huayu ! Унив., для SKYWORTH smart TV NETFLIX+YOUTUBE;2,28;Є
 3643; Liberton 40AS1FHDT (=3628) PN-B;1,95;Є
 3646; Liberton 2400-EDROLIBR   B;1,95;Є
 3648; Hisense EN2G30H  LCD TV  (=3640);2,00;МАЛО
;037 SATELITE, BLAUPUNKT, GAZER, COMER, Artel;;
 3714; Gazer TV32-FS2G;1,70;Є
 3715; SATELITE 24-32-40-55-H9000ST, COMER, AKAI  (LED TV) Huayu ! Huayu !;2,20;Є
 3718; SATELITE, AIWA 32H-55U-8000ST LCD TV (08F7) ! HQ !;1,50;МАЛО
 3719; SATELITE 32H9100ST (4040);2,50;Є
 3720; SATELITE 43F8000T LCD TV(40BF) ! HQ !;1,40;Є
;038 ДЛЯ DVB-C  (кабельных ресиверов);;
 38155; DVB-C Воля ТВ Access DCD-3011, Homecast Huayu  ! Huayu !;0,80;Є
 3817; DVB-C Воля ТВ Kaon HR-A409, KSF-200ZM, Homecast HR-A409;0,85;Є
 3819; DVB-C Воля ТВ HOMECAST 2813, KAON 09-11, HI-VISION 3200  (SAT) ! HQ !;1,25;Є
 38217; DVB-C Trimax SC-350  HUAYU;0,85;Є
 38245; DVB-C Воля ТВ Access HD DCD7304  P;1,20;Є
 3826; DVB-C Воля ТВ Handan Huayu  ! Huayu !;0,70;МАЛО
 3846; DVB-C Воля ТВ Topfild 2/ TF64001RC/ K4502A/ SAT1/ TP009  Huayu  ! Huayu !;0,70;Є
;038 ДЛЯ DVB-S  (спутниковых ресиверов);;
 3801; SAT Humax RS-101P  ! Huayu !;0,80;Є
 3802; SAT OpenBox X-520, X-100, X-600 FERGUSON RC-908  ! Huayu !;0,90;Є
 3806; SAT Dreambox DM-500S  ! Huayu !;0,95;МАЛО
 3808; SAT STRONG SRT-60XX / 61XX, STRONG 401  noc;0,55;МАЛО
 3809; SAT Globo 6000/ 8XX0, STAR TRACK 550D/ 750CU, CosmoSat 7100  (SAT)  Huayu  ! Huayu !;1,25;Є
 3810; SAT Skyon DSR-2300/ DSR-3150/ DSR-2800  (SAT)  Huayu  ! Huayu !;0,55;Є
 38100; SAT Sat-Integral S-1210/-1221/-1223/-1224/-1247 HD, WV S718 ! Huayu !;1,24;Є
 38106; SAT U2C Master/ S+Mini HD/ S+Maxi HD/ m2 Mini/ m2 Maxi/ Master Plus (SAT+T2);0,75;Є
 38108; SAT Globo X90,  X80 premium,  Orton GL8 premium E-RCU-016  (SAT) ! HQ !;1,25;Є
 3811; SAT Strong STR-4450, STR-4400  (SAT)  Huayu  ! Huayu !;1,30;МАЛО
 38114; SAT StarTrack SR-9090X  Huayu ( 02F9 ) ! Huayu !;0,60;Є
 38118; SAT Humax RM-E08, Humax VAHD-3100S НТВ+;0,55;МАЛО
 38121; SAT Strong STR-7710 Viasat  ! Huayu !;0,85;Є
 3813; SAT StarTrack 5500 Super Plus /SR55 Skyfly, Amiko SSD-550 CX, SSD-560 CX RF, Euromax  (SAT)  Huayu  ! Huayu !;0,95;НЕМАЄ
 38145; SAT OpenBox S4 HD, Skyway Light, Nano 2, GiS8580  (SAT)  Huayu  ! Huayu !;1,40;Є
 3815; SAT Strong 4125 Evolution;0,50;МАЛО
 38157; SAT Orton, Opticum HD X405P/ HD X406P;0,90;Є
 3816; SAT OpenBox X-800/ 820,  WINQEUST 3115, StarTrack 1150  (SAT);1,25;Є
 38160; SAT Tiger  X80HD/ X90HD/ X100HD/ 4050HD/ 4100HD, SkyPrime M5, Sat Way S101 Huayu  ! Huayu !;1,00;Є
 3818; SAT Golden Interstar, SkyFly, DSR-7700, DSR-7800, DSR-8001, DSR-8005 Huayu  ! Huayu !;1,00;Є
 38184; SAT WinQuest 670GS HD, 5555M, Simax T2 HDTR 882P5/ HDTR 871, ORTO HD 670L / 770G  P;1,15;Є
 38188; SAT Strong SRT7711 HD Viasat Huayu  ! Huayu !;0,55;Є
 38189; SAT Sat-Integral S-1225 /1227 /1228 /1237 /1247 /1248 /1218 /1311, Tiger X90, Satcom 4050, Jeferson X mini Holiday, Open SX1 ! Huayu !;0,99;Є
 3818x; SAT Golden Interstar, SkyFly, DSR-7700, DSR-7800, DSR-8001, DSR-8005 (=3884 по 0,5 у.е.);0,65;Є
 38190; SAT StarTrack 50X HD, 55X HD,  Alphabox X4 Micro;1,10;Є
 38193; SAT U2C A1ternativa HD/ CE/ LAN/ Combo T2+SAT /PRO Huayu  ! Huayu !;1,05;Є
 38194; SAT Eurosky ES-108 HD, ES-4050 HD, ES-4060 HD, SkyPrime M8, M9 Huayu  ! Huayu !;1,20;Є
 38194x; SAT Eurosky ES-108 HD, ES-4050 HD, ES-4060 HD;0,85;Є
 38195; SAT Sat-Integral S-1226, WinQuest / U2C /, Q-SAT ST-02/03/ 04, Jeferson X-100/ 103 Huayu  ! Huayu !;0,90;Є
 38196; SAT GI HD Slim (Galaxy Innovations Slim)   (sys 8E71) Huayu ! HQ !;1,20;Є
 38197; SAT Jeferson X-mini HD  Huayu ! Huayu !;1,00;Є
 3820; SAT Eurosky/ Eurosat DVB-8004, StarTrack ST15 Huayu  ! Huayu !;1,25;НЕМАЄ
 38210; SAT Satcom T-110/ T-120  ! Huayu !;0,80;Є
 38216; SAT EUROSKY 4080HD, ES-19, Q-SAT Q-44/Q-45, S2BOX 101, Star Track S2 mini/S2 maxi, Alphabox X4 Micro/ X4 SE ! Huayu !;1,15;Є
 38219; SAT Openbox AS1 HD, SX4 HD, SX6 HD HD/ HDBOX HB3500, HB4500 Huayu ! Huayu !;2,05;НЕМАЄ
 38221; SAT Tiger F1 HD, OpenFox X6 S2 Mini ! Huayu !;1,15;Є
 38228; SAT Orto Eco HD, Simax T2 871F2 Huayu  ! Huayu !;0,80;Є
 38229; SAT U2C Denys;1,30;Є
 38231; SAT uClan B6 Full HD (U2C B6) ! Huayu !;0,95;Є
 38233; SAT Q-SAT Q-07, Q-11 Huayu ! Huayu !;1,00;Є
 38237; SAT LORTON S2-33, S2-55, T2-18 MINI HD !Huayu!;0,80;НЕМАЄ
 38237x; SAT LORTON S2-33, S2-55, T2-18 MINI HD   B;1,10;Є
 38249; SAT Openbox S3 Micro HD Huayu  ! HQ !;1,25;НЕМАЄ
 3825; SAT Globo 7010А/ 8200/ 9100/ 9010, Orton 4100, WinQuest 7010  (SAT)  Huayu  ! Huayu ! белый;1,15;Є
 38256; SAT OpenFox X6 Metal Combo HD (DVB-S+T2)/X-6m HD/X-6m HD ! HQ !;1,15;Є
 38268; SAT УТБ Viasat Strong SRT7600/7601/7602, УТБ XTRATV Strong SRT7600 ! Huayu !;1,60;Є
 38273; SAT Sat-Integral SP-1219, 1229 HD Norma / DVB-T2 Sat-Integral 5052 T2  ! HQ !;1,07;Є
 38278; SAT УТБ Romsat S2 XtraTV, УТБ Romsat S2 Viasat, LYIM5515, ROMSAT SEHS-1723 Skardin Huayu ! Huayu !;1,35;Є
 3828; SAT CosmoSat 7400/ 7405/ 7410  (SAT);0,80;Є
 38288; SAT Q-SAT Q-110, Q-135;1,15;Є
 3829; SAT OpenBox X-730/ 750/ 770 CIPVR  (SAT) 7series;0,70;Є
 3830; SAT Smart SMT-01/ MX-04 Maximum TV  (SAT)  Huayu  ! Huayu !;0,75;Є
 3832; SAT WinQuest WQ-001UG/ GSR 1010 FTA/ DRC 5003   ! Huayu !;0,60;Є
 3834; SAT Evolution RC-700S  (SAT);0,90;Є
 3836; SAT Smart ENIGMA MX-05 /X5 CA Huayu  ! Huayu !;0,55;НЕМАЄ
 3837; SAT Globo KR-110/ 220CR, AURUM 8000/ 8500, Viasat   noc;0,70;МАЛО
 3838; SAT OpenBox F-500/ X-540  (SAT)  (код 08F6)  Huayu  ! Huayu !;0,90;Є
 3838x; SAT OpenBox F-500/ X-540  (SAT)  (код 08F6) не ориг.корпус;0,65;Є
 3843; SAT Sat-Integral TH-7300/ 7200, TechnoSAT;1,00;МАЛО
 3844; SAT Strong SRT-7700, Viasat   Huayu  ! Huayu !;0,60;Є
 3845; SAT Technosat TH-7002/ TH-7000/ TH-8002, Sat-Integral T-820/ T-840  (SAT);0,90;НЕМАЄ
 3847; SAT Tropfi TA1001T  (SAT);0,50;МАЛО
 3855; SAT Orton 4060CX/4160/4050, Gi S1015/16/25/26/27, 1115/16/25/26, 6126, Amiko SSD-549 CX, SSD-549 CX RF, SSD-549 FTA Huayu ! Huayu !;1,25;Є
 3860; SAT Opticum RC-7300L, Gi S2026/ S2126/ S2464, Amiko SSD-540 FTA, EVO TC-100/ SSD-570 CX PVR/ SSD-580 CX LAN PVR, EVO TC-100  (SAT);1,10;Є
 3866; SAT Eurosky DVB-4100/ 4050c, ES-4050 HD, ES-4060 HD Orton  (SAT)  Huayu  ! Huayu !;1,12;Є
 3872; SAT Orton HD X403HD, Galaxy Innovations (Gi) S2026/ S2126   ! Huayu !;0,70;Є
 3873; SAT Orton X80  Huayu  ! Huayu !;0,70;Є
 3874; SAT StarTrack SR-75x  (SAT);0,55;МАЛО
 3879; SAT Strong RC-6016/ SRT 6200/ SRT 6202/ SRT 6205;0,70;Є
 3880; SAT Tiger T600HD/ T6 CLASS HD;0,70;Є
 3882; SAT StarTrack SR-X1150CH/ SR-X1050;0,85;Є
 3883; SAT CosmoSat 7800/ 7810/ 7812 CPVR-HD  ! Huayu !;0,65;Є
 3884; SAT Golden Interstar XXREC, GI-S905-HD  (SAT) (=3818);0,50;МАЛО
 3885; SAT OpenBox S5 HD PVR, S6 Pro HD PVR, S4 HD PVR;1,00;Є
 3886; SAT Galaxy Innovations GI-S8120, GI-S8120 LITE, HOF11L161GPD12, Amiko SHD-8900 ALIEN  (SAT) (HQ);1,90;Є
 3889; SAT SkyGate Voodoo 8200 HD PVR/ FTA/ smart/ Net/ Violet Huayu  ! Huayu !;0,65;Є
;038 ДЛЯ DVB-T2  (эфирных ресиверов);;
 38101; DVB-T2 Romsat RS-300 + обучение TV Huayu  ! Huayu !;1,45;Є
 38104; DVB-T2 BBK RC-SMP712;1,65;Є
 38122; T2 Gold Star GS8833, Tiger AIR, Tiger T2 iptv, Orton mini T2, Simax VA2103HD, Roks RKS-T201HD, Alphabox T11/12,/22,/23, OpenFox T2 mini ! Huayu !;1,05;Є
 38126; DVB-T2 OpenBox T2-02 HD/T2-04 IR Huayu  ! Huayu !;1,05;Є
 38136; DVB-T2 World Vision T34/ T34A/ T34i  P;1,05;Є
 38137; DVB-T2 Q-SAT Q120/Q130/Q133/Q148/Q168, Sat-Integral 5050 T2/ 5051 T2 air, OpenFox T2 mini IR, Locus LS120 HD/T2, Telant  Huayu  ! Huayu !;0,95;Є
 38138; DVB-T2 World Vision T43/ T40/ T53;1,05;НЕМАЄ
 38151; DVB-T2 EURO PLUS/T-707HD&HDI;1,15;Є
 38152; DVB-T2 World Vision T37/ T54M/ T57, Amiko T58/T54,  Hyundai H-DVB03T2, D-Color DC1201HD mini Huayu  ! Huayu !;0,90;Є
 38153; DVB-T2 Eurosky ES-11/3011/3015D/3021, Tiger Nova HD, Lorton ES-4090HDT2;1,05;Є
 38158; DVB-T2 World Vision T55/ T55D/ T35/ T60M ! Huayu !;1,05;НЕМАЄ
 38159; T2 World Vision T38/ T39/ T58, Strong SRT 8203,  Satcom T-210/T-310/ T-410, Ergo 121 (=38235);1,20;Є
 38162; DVB-T2 Romsat T2050/ T2050+/T2070/ T2090/ T2200/ T2900/ T2950HD/ T2300HD T2 mini, Ablee T2 mini  Huayu  ! Huayu !;1,05;Є
 38166; DVB-T2 Tiger T2, U2c T2/ U2c plus;1,10;МАЛО
 38172; DVB-T2 UClan T2 HD Internet Plus (U2C T2 Internet Plus);0,80;Є
 38173; DVB-T2 Strong SRT-8202;0,75;Є
 38174; DVB-T2 SkyPrime V/ SkyPrime H/Bravis STB-1108/ T2BOX 101/Elenberg DT1301/Rexant RX-511 ! Huayu !;1,10;Є
 38176; DVB-T2 OpenBox T2-05 HD Huayu  ! Huayu !;0,75;Є
 38177; DVB-T2 Gold Star GS8830 HD Huayu  ! Huayu !;1,05;Є
 38183; DVB-T2 World Vision T36/ T56/ T59/ T59D/ T126, Prowest P-301 Huayu;0,90;Є
 38192; DVB-T2 World Vision T2-С, T2/С Premium  Huayu  ! Huayu !;1,10;Є
 38198; DVB-T2 U2C T2 HD/ T2 HD Plus/ U2C T2 HD+IPTV+Internet/ uClan T2 HD SE Internet (TIMER) Huayu ! Huayu !;1,00;Є
 38199; DVB-T2 OpenFox T2 Mini  IR5v  DVB004 Huayu  ! Huayu !;1,35;МАЛО
 38200; T2 Trimax TR-2015 HD FTA PVR, Romsat TR-0017HD, TR-1017 HD, TR-2017 HD, T2950HD, T2300HD,TR-9000HD SIMAX HDTR F3 ! Huayu !;1,25;Є
 38214; DVB-T2 Strong T2 SRT 8204;1,00;Є
 38224; DVB-T2 Romsat T2 Ultra, Romsat T2020 Huayu !Huayu !;0,95;Є
 38225; DVB-T2 Prowest PW-2017, TCL DVB, Orbita, Alphabox, Opticum AJ DVB-T93+;1,00;Є
 38226; DVB-T2 Satcom T310, T320 =38280;0,80;НЕМАЄ
 38232; DVB-T2 World Wision T61M//T62D/T62N/T62M/T63/T65/T65M/T70/T129, Geotex GTX-35 Huayu  ! Huayu !;1,00;Є
 38234; DVB-T2 Pantesat 2258HD ! HQ !;1,05;Є
 38235; DVB-T2 Lorton T2-10/ T2-18,  S2-33 HD, Alma THD 2780, Mystery MMP-75DT2 (=38159, 38237);1,15;НЕМАЄ
 38239; DVB-T2 World Vision T62A, T129 SILVER LINE RCU универсальный Huayu  ! Huayu !;1,55;НЕМАЄ
 38244; DVB-T2 TIGER T2 IPTV, T2 BOX 250ID Huayu ! Huayu !;1,25;НЕМАЄ
 38250; DVB-T2 Romsat T8000HD, T8010HD, T8020HD, Lumax DVBT2-555HD, DV-4017HD, DV-3018HD, DV-2018HD ! Huayu ! Huayu;0,99;Є
 38252; DVB-T2 EUROSKY ES-18, ES-17, ES-14 Huayu;1,20;Є
 38257; DVB-T2 Q-SAT Q-125, Q-149, Q-150, LION Sat L01, LO3 Huayu  ! Huayu !;1,10;Є
 38257x; DVB-T2 Q-SAT Q-125, Q-149, Q-150, LION Sat L01, LO3;1,00;Є
 38258; DVB-T2 Satcom T500 / T505 Huayu ! Huayu ! (=38183 (80%));1,05;Є
 38259; DVB-T2 TCL DVB-777 T3 T5 T7, Орбита HD-911, Beko,  HDTV Digital Terrestrial Receiver (=38225);1,05;Є
 38260; DVB-T2 Romsat -9100HD, 9110HD;1,05;Є
 38261; DVB-T2 UcLan full hd metal ! Huayu !;1,20;Є
 38267; DVB-T2 Romsat T8005HD, T8030HD Romsat T2 mini IPTV, Tiger T2 IPTV Plus ! Huayu !;1,10;Є
 38269; DVB-T2 SUPERBOX T-4 Huayu ! Huayu !;0,90;Є
 38270; DVB-T2 Pantesat HD-3820 T2, HD2058 T2 , UKC  Huayu  ! Huayu !;0,95;Є
 38276; DVB-T2 T2BOX 334id  Huayu ! Huayu !;1,00;МАЛО
 38277; DVB-T2  WORLD VISION FOROS COMBO T2/S2  Huayu ! Huayu ! (=4002 (80%));1,20;Є
 38280; DVB-T2 Satcom T501 Huayu ! HQ !  (00FF);1,15;Є
 38281; DVB-T2 Q-BOX Concorde Combo ! HQ !;1,15;Є
 38283; DVB-T2 Eurosky ES-14 ! HQ ! (=38252);1,25;НЕМАЄ
 38284; DVB-T2 Eurosky ES-16 mini ! HQ !;1,25;НЕМАЄ
 38285; DVB-T2 STRONG SRT8209 ! Huayu !;1,10;Є
 38286; DVB-T2 T26 (=38137);1,30;НЕМАЄ
 3890; DVB-T2 Strong SRT-8502, Thomson THT702 Huayu  ! Huayu ! цифровое телевидеие;1,62;Є
 3893; DVB-T2 Strong SRT 8500/ SRT 8501 Huayu  ! Huayu !  цифровое телевидение;1,20;Є
 3894; DVB-T2 Trimax TR-2012HD, Lumax Y-133A2, Lumax DVT2-4100HD, OpenBox T2-01 HD, OpenBox T2-03 HD Huayu;1,07;Є
 4001; DVB-T2 OpenFox T2 mini Smart _UKC 7810 T2  Huayu  ! HQ ! 00BF;1,10;Є
 4002; DVB-T2/S2 Romsat Combo (STARTRACK)  Huayu  ! Huayu;1,15;НЕМАЄ
 4003; DVB-T2/S2 OpenFox X8 COMBO HD (00FF) ! HQ !;1,20;НЕМАЄ
;039 SATURN-2, TCL, HAIER;;
 3005; Saturn, Philips RM-836C TCL, Elenberg ! Huayu ! Унив., кор. RC-1153038;1,15;Є
 30108; TCL RM-L1396 ! Huayu ! Унив.,;1,95;Є
 30111; TCL RM-L1508V  Унив.,  (LCD/LED TV) 3D (корп RC802N);2,10;Є
 3030; Saturn RM-L1153  Унив., (LCD TV) ( VP-003++) корпус CX-507;2,00;Є
 3056; GoldStar TC-97E ! Huayu ! Унив., кор. RC200;1,60;НЕМАЄ
 3083; TCL RM-L1330 ! Huayu ! Унив., (LCD/LED TV) (=39127);2,60;НЕМАЄ
 3901; Saturn FHS08A (26T1)/ ST-1422/ ST-2120, Akira, Erisson (TV);1,15;Є
 39104; TCL 06-520W37-B002X, Saturn LED 291  (=3056);1,50;НЕМАЄ
 39108; Saturn B-084-SB, Honda HD 150/ 194, Bravis  (LED TV)  Huayu  ! Huayu !;1,00;НЕМАЄ
 3911; Akira ABL-15  (TV);1,00;МАЛО
 39112; Saturn 32HD300U, Elenberg LD28N70W, ERGO (LED TV)  Huayu  ! Huayu !;1,85;Є
 39117; Saturn LED24FHD100U/ LED32HD400U (LED TV)  Huayu  ! Huayu !;1,75;Є
 39118; Saturn LED24HD300U, LED32HD500U, LED40FHD500U (=39123);1,65;НЕМАЄ
 39122; Saturn TV LED32HD900UST2/40FHD700U T2 (LED TV)  Huayu  ! Huayu !;1,50;Є
 39123; Saturn TV LED24HD300U, LED32HD500U, LED40FHD500U FAV+ (LED TV)  Huayu  ! Huayu ! (=39118);1,75;Є
 39126; Saturn LED29HD200U, Elenberg 32AH4110 (LED TV) ( заменяет 16112);1,40;Є
 39127; ARTEL /TCL H_HY-1330-1/Thomson RC310  LED (=3083)  ! Huayu !;3,30;НЕМАЄ
 3913; Sitronics RC-2129MS, Ergo, Avest  (TV);1,05;Є
 39130; Saturn 40FHD700U T2 (LED TV);1,50;Є
 39132; TCL RC802N, THOMSON RC802N (LED TV)  (=30111)   P;1,80;Є
 39134; Saturn LED55UHD500U4k LCD TV (08F7) ! HQ !;1,35;Є
 39136; Haier HTR-A27 HTR-U27E, BLAUPUNKT (HE-V1) з голосовим керуванням;12,05;НЕМАЄ
 39137; TCL RC802V FMR1 с голосовым управлением;6,00;Є
 39139; TCL RC901V FAR1 IR (інфрачервоний) =39141;2,40;Є
 3914; Saturn Hyundai HU-T2127, VIDIMAX VD29181TF, Schneider 29M311;0,95;Є
 39140; TCL RC901V FAR1  (Голос) =39141, 39139;7,50;Є
 3919; Saturn, TCL, Liberton RMB2X+SKAN, Alpari 29E12PF  (TV)  Huayu  ! Huayu !;1,25;Є
 3924A; Avest, Saturn RC-241, Nokasonic YKF-51N, Bravis RC01-02, West ES-21514C, CHINA ZY55L7 TV;0,55;Є
 3924F; Start 5W63,  Jinlipu, Trident, Orion SPP1419 корпус Funai  (TV)  Huayu  ! Huayu !;0,90;Є
 3924K; Jinlipu, Konka 5W63  (TV)  ! Huayu !;0,85;Є
 3928S; Saturn RMB1X, TCL, West, Thomson3  (TV)  Huayu  ! HQ ! (=3992);1,20;Є
 3928T; Saturn RC-035, TCL, Shivaki RС03S HTC026  (TV) (P);1,35;Є
 3928W; Saturn RMB1X+SURROUND , TCL, West, Thomson3  (TV)  Huayu  ! Huayu ! (=3992);1,35;Є
 3940; Akai RC-1153012, Saturn, TCL, Elenberg RC-1153038, Denki RC-1153014 (TV) (=3005);0,90;Є
 3950; Saturn ST21NF1, Akira 21LS9R, Erisson FHS085, Sitronics SB-1415 /SB-2139 (TV)  Huayu  ! Huayu !;1,40;Є
 3951; Haier HTR-039  (TV) !Huayu !;1,30;МАЛО
 3954; Saturn ST-1403, ST-2103, Hyundai H-TV1403, Polar KK-Y261Q  (TV)  Huayu  ! Huayu !;1,05;Є
 3959; Akira RM-577B ! Huayu ! Унив., (LCD TV) корп LG 090D;0,95;Є
 3970; Saturn TV370/ HX-T12, ST HX-P12  (TV) Huayu  ! Huayu !;0,85;Є
 3970x; Saturn TV370/ HX-T12, ST HX-P12  (TV);0,70;Є
 3971; TCL RM-L1018 ! Huayu ! Унив., кор. RC3000M11/ M13 (=3056);1,50;НЕМАЄ
 3980; Saturn /Polar 48LTV3101;1,10;МАЛО
 3992; TCL, Saturn TC-802E ! Huayu ! Унив.;1,30;Є
 3993; Saturn LED19C/ LED32C, Shivaki STV-32LED5, Hyundai H-LED15V20/ RS22-2  (LED TV);1,43;Є
 3994; Saturn AT025 ( LED TV)  Huayu  ! Huayu !;1,50;Є
 3999; Elenberg 7BJ9-1023, Saturn 8891-1021, Polar 8897, General29FS14, Cameron 7BJ9-1043, RS09-8891A;1,15;МАЛО
;041 ДЛЯ  IPTV медиаприставок;;
 38180; IPTV MAG 255, Aura пульт с обучаемым блоком TV (IPTV приставка)  Huayu  ! Huayu !;1,95;Є
 38205; IPTV MAG 254 250 255 256 257 260 261 270 352,  Aura HD;1,33;Є
 38279; IPTV HD GI LUNN 216, (Tanix TX3 mini, Openbox A4 IPTV);1,70;НЕМАЄ
 4102; IPTV Ozone HD, SMART TV BOX mx pro Huayu ! Huayu !;1,15;Є
 4104; IPTV A96X/MXQ-S805 /INEXT 4K2, X96 / X96 ! Huayu !  P;1,25;Є
 4111; IPTV VIASAT TV-171 KYIVSTAR ( IPTV Amlogic S805 );1,55;НЕМАЄ
 4112; IPTV для серий  X96, T95, H96, T95, mx10, hk1, mx, tx6, tx3 ...android TV BOX (обучаємий);1,45;Є
 4113; IPTV Mx9 pro - Smart TV Box, H 96 max;1,45;Є
